id,user_id,course_id,enrolled_at,is_paid
2983,52,379,2025-09-12 17:35:07,False
2984,1990,224,2025-09-12 17:28:22,True
2985,504,602,2025-09-12 17:34:14,True
2986,940,398,2025-09-12 17:38:41,False
2987,947,735,2025-09-12 17:28:05,True
2988,1187,579,2025-09-12 17:30:54,False
2989,689,304,2025-09-12 17:37:12,False
2990,261,1,2025-09-12 17:36:12,True
2991,1484,60,2025-09-12 17:36:30,True
2992,664,1,2025-09-12 17:33:46,False
2993,923,692,2025-09-12 17:30:34,True
2994,238,63,2025-09-12 17:34:13,False
2995,1549,234,2025-09-12 17:32:23,True
2996,1789,447,2025-09-12 17:31:16,False
2997,1013,793,2025-09-12 17:34:02,False
2998,1849,41,2025-09-12 17:38:05,True
2999,730,179,2025-09-12 17:29:10,False
3000,2129,249,2025-09-12 17:28:44,False
3001,1522,36,2025-09-12 17:35:49,True
3002,1152,216,2025-09-12 17:36:55,False
3003,210,288,2025-09-12 17:31:28,False
3004,2126,710,2025-09-12 17:32:37,True
3005,662,331,2025-09-12 17:33:23,False
3006,1355,579,2025-09-12 17:37:15,False
3007,1664,191,2025-09-12 17:27:59,False
3008,964,453,2025-09-12 17:33:30,False
3009,1200,516,2025-09-12 17:35:19,True
3010,1001,218,2025-09-12 17:27:09,True
3011,1384,54,2025-09-12 17:27:52,True
3012,1848,346,2025-09-12 17:27:27,True
3013,1731,578,2025-09-12 17:37:10,False
3014,650,28,2025-09-12 17:38:13,True
3015,2091,231,2025-09-12 17:38:08,False
3016,1086,3,2025-09-12 17:36:48,True
3017,104,687,2025-09-12 17:32:10,True
3018,1056,682,2025-09-12 17:29:21,True
3019,1181,285,2025-09-12 17:32:07,True
3020,1790,57,2025-09-12 17:36:05,False
3021,215,730,2025-09-12 17:36:56,False
3022,1969,567,2025-09-12 17:31:18,False
3023,902,798,2025-09-12 17:30:05,True
3024,1748,671,2025-09-12 17:27:50,False
3025,775,776,2025-09-12 17:32:02,False
3026,428,711,2025-09-12 17:33:27,False
3027,1131,419,2025-09-12 17:33:26,True
3028,363,597,2025-09-12 17:38:40,True
3029,990,432,2025-09-12 17:31:42,True
3030,211,735,2025-09-12 17:36:32,False
3031,334,403,2025-09-12 17:37:30,True
3032,1548,559,2025-09-12 17:34:27,False
3033,1299,206,2025-09-12 17:34:23,True
3034,833,609,2025-09-12 17:35:31,True
3035,1497,182,2025-09-12 17:34:02,False
3036,1301,769,2025-09-12 17:27:53,True
3037,392,700,2025-09-12 17:32:36,False
3038,1958,250,2025-09-12 17:34:28,True
3039,961,97,2025-09-12 17:31:30,True
3040,2112,137,2025-09-12 17:29:47,True
3041,1310,50,2025-09-12 17:27:16,False
3042,1381,6,2025-09-12 17:32:20,False
3043,1324,206,2025-09-12 17:32:24,True
3044,1643,405,2025-09-12 17:34:15,False
3045,786,448,2025-09-12 17:33:14,False
3046,957,638,2025-09-12 17:35:23,True
3047,951,268,2025-09-12 17:34:35,False
3048,1806,486,2025-09-12 17:32:50,True
3049,259,278,2025-09-12 17:36:12,True
3050,1102,195,2025-09-12 17:27:31,True
3051,1813,231,2025-09-12 17:36:46,True
3052,2147,607,2025-09-12 17:34:43,True
3053,1196,181,2025-09-12 17:32:17,True
3054,1673,375,2025-09-12 17:32:28,False
3055,985,371,2025-09-12 17:30:48,True
3056,1304,775,2025-09-12 17:30:18,False
3057,1955,234,2025-09-12 17:35:40,False
3058,70,363,2025-09-12 17:37:25,False
3059,456,84,2025-09-12 17:27:31,False
3060,1096,147,2025-09-12 17:34:17,False
3061,866,481,2025-09-12 17:29:15,False
3062,1433,368,2025-09-12 17:31:10,False
3063,905,253,2025-09-12 17:33:20,False
3064,1484,720,2025-09-12 17:31:26,True
3065,1519,748,2025-09-12 17:33:56,False
3066,1630,594,2025-09-12 17:33:32,True
3067,1206,390,2025-09-12 17:29:15,False
3068,624,568,2025-09-12 17:37:50,True
3069,927,655,2025-09-12 17:30:10,True
3070,1023,718,2025-09-12 17:34:10,True
3071,850,593,2025-09-12 17:32:46,True
3072,918,46,2025-09-12 17:38:59,True
3073,1825,105,2025-09-12 17:31:58,False
3074,1308,113,2025-09-12 17:27:57,False
3075,1744,768,2025-09-12 17:28:53,True
3076,1104,455,2025-09-12 17:33:48,True
3077,587,737,2025-09-12 17:37:49,True
3078,78,393,2025-09-12 17:32:44,False
3079,1864,540,2025-09-12 17:37:20,False
3080,997,116,2025-09-12 17:37:24,False
3081,313,724,2025-09-12 17:32:57,True
3082,1874,33,2025-09-12 17:30:56,True
3083,1078,81,2025-09-12 17:27:56,False
3084,1122,340,2025-09-12 17:27:11,True
3085,939,652,2025-09-12 17:38:53,True
3086,115,313,2025-09-12 17:38:33,False
3087,1682,630,2025-09-12 17:34:17,False
3088,1094,361,2025-09-12 17:29:46,True
3089,95,357,2025-09-12 17:30:13,True
3090,1034,133,2025-09-12 17:29:03,True
3091,2010,89,2025-09-12 17:30:01,False
3092,1175,305,2025-09-12 17:29:37,False
3093,1861,793,2025-09-12 17:32:03,True
3094,1854,452,2025-09-12 17:30:07,False
3095,448,273,2025-09-12 17:34:44,False
3096,1639,714,2025-09-12 17:34:20,True
3097,559,532,2025-09-12 17:35:11,True
3098,286,122,2025-09-12 17:38:52,False
3099,322,738,2025-09-12 17:38:14,False
3100,1063,599,2025-09-12 17:35:07,False
3101,1684,514,2025-09-12 17:32:20,False
3102,1266,443,2025-09-12 17:33:52,True
3103,259,501,2025-09-12 17:29:19,False
3104,674,520,2025-09-12 17:32:25,False
3105,1022,79,2025-09-12 17:37:29,False
3106,641,430,2025-09-12 17:28:10,False
3107,1223,298,2025-09-12 17:33:41,True
3108,2101,174,2025-09-12 17:27:30,False
3109,398,105,2025-09-12 17:28:48,False
3110,1596,241,2025-09-12 17:28:22,False
3111,1315,448,2025-09-12 17:30:03,False
3112,1155,79,2025-09-12 17:31:49,True
3113,1576,228,2025-09-12 17:28:44,False
3114,286,683,2025-09-12 17:28:36,False
3115,496,184,2025-09-12 17:33:23,False
3116,1799,468,2025-09-12 17:35:37,False
3117,145,617,2025-09-12 17:31:19,True
3118,278,640,2025-09-12 17:36:08,True
3119,1405,646,2025-09-12 17:35:51,False
3120,2112,174,2025-09-12 17:37:56,False
3121,593,579,2025-09-12 17:33:39,True
3122,462,572,2025-09-12 17:28:03,False
3123,522,120,2025-09-12 17:27:08,False
3124,1330,770,2025-09-12 17:36:11,True
3125,2060,83,2025-09-12 17:27:17,False
3126,311,617,2025-09-12 17:28:52,False
3127,1828,80,2025-09-12 17:35:07,False
3128,179,690,2025-09-12 17:37:04,False
3129,1500,494,2025-09-12 17:35:50,True
3130,874,277,2025-09-12 17:33:47,True
3131,986,70,2025-09-12 17:35:14,True
3132,101,391,2025-09-12 17:35:28,True
3133,60,237,2025-09-12 17:36:34,True
3134,903,468,2025-09-12 17:29:12,False
3135,2007,277,2025-09-12 17:30:22,True
3136,311,578,2025-09-12 17:28:23,True
3137,1896,616,2025-09-12 17:29:59,True
3138,1550,772,2025-09-12 17:36:53,False
3139,1436,635,2025-09-12 17:37:11,False
3140,1855,87,2025-09-12 17:33:08,False
3141,70,500,2025-09-12 17:34:36,False
3142,207,183,2025-09-12 17:27:15,True
3143,95,444,2025-09-12 17:31:41,False
3144,679,556,2025-09-12 17:34:38,True
3145,827,371,2025-09-12 17:29:20,True
3146,1451,397,2025-09-12 17:34:00,True
3147,2053,565,2025-09-12 17:31:31,False
3148,933,720,2025-09-12 17:29:50,True
3149,1638,738,2025-09-12 17:37:55,False
3150,1884,700,2025-09-12 17:34:17,False
3151,814,112,2025-09-12 17:28:19,True
3152,831,649,2025-09-12 17:29:32,False
3153,1512,73,2025-09-12 17:28:55,False
3154,652,332,2025-09-12 17:29:50,True
3155,1426,623,2025-09-12 17:27:56,False
3156,783,294,2025-09-12 17:30:30,False
3157,845,375,2025-09-12 17:36:03,False
3158,809,631,2025-09-12 17:31:19,True
3159,673,325,2025-09-12 17:30:56,False
3160,1610,798,2025-09-12 17:35:12,False
3161,1470,176,2025-09-12 17:32:52,True
3162,1654,363,2025-09-12 17:30:55,False
3163,1649,435,2025-09-12 17:34:22,True
3164,1330,391,2025-09-12 17:32:56,False
3165,1121,712,2025-09-12 17:38:55,False
3166,289,358,2025-09-12 17:37:04,True
3167,503,730,2025-09-12 17:33:37,True
3168,1993,408,2025-09-12 17:36:07,False
3169,1553,599,2025-09-12 17:27:51,False
3170,949,585,2025-09-12 17:34:54,True
3171,1365,550,2025-09-12 17:36:29,False
3172,358,314,2025-09-12 17:33:00,True
3173,616,154,2025-09-12 17:37:52,True
3174,1951,670,2025-09-12 17:29:54,True
3175,7,79,2025-09-12 17:33:19,False
3176,622,597,2025-09-12 17:31:33,False
3177,1324,714,2025-09-12 17:35:48,True
3178,1231,692,2025-09-12 17:30:01,False
3179,647,61,2025-09-12 17:32:19,True
3180,1503,592,2025-09-12 17:29:12,False
3181,1152,521,2025-09-12 17:29:08,False
3182,293,177,2025-09-12 17:38:29,False
3183,874,64,2025-09-12 17:36:32,False
3184,171,343,2025-09-12 17:38:53,False
3185,1289,329,2025-09-12 17:31:00,False
3186,234,506,2025-09-12 17:35:37,False
3187,2139,800,2025-09-12 17:32:34,False
3188,22,137,2025-09-12 17:31:21,False
3189,1495,342,2025-09-12 17:33:12,False
3190,585,284,2025-09-12 17:31:36,False
3191,1448,697,2025-09-12 17:27:50,True
3192,1329,426,2025-09-12 17:27:34,True
3193,373,27,2025-09-12 17:38:34,False
3194,766,269,2025-09-12 17:34:21,False
3195,1979,460,2025-09-12 17:31:22,False
3196,1477,20,2025-09-12 17:32:14,True
3197,221,697,2025-09-12 17:38:10,True
3198,655,587,2025-09-12 17:33:18,False
3199,599,485,2025-09-12 17:31:54,False
3200,1115,743,2025-09-12 17:38:09,False
3201,427,269,2025-09-12 17:35:00,False
3202,7,292,2025-09-12 17:32:48,True
3203,1056,710,2025-09-12 17:29:31,True
3204,2039,463,2025-09-12 17:30:23,False
3205,568,121,2025-09-12 17:28:20,True
3206,991,531,2025-09-12 17:28:56,False
3207,1782,461,2025-09-12 17:29:25,True
3208,1808,456,2025-09-12 17:30:20,False
3209,1837,336,2025-09-12 17:29:39,False
3210,1617,594,2025-09-12 17:34:40,False
3211,2100,639,2025-09-12 17:31:54,False
3212,45,602,2025-09-12 17:36:12,False
3213,939,529,2025-09-12 17:37:31,True
3214,901,181,2025-09-12 17:35:25,True
3215,1442,453,2025-09-12 17:38:40,False
3216,980,252,2025-09-12 17:37:37,False
3217,856,483,2025-09-12 17:28:28,False
3218,1723,357,2025-09-12 17:34:43,True
3219,917,733,2025-09-12 17:34:30,True
3220,53,687,2025-09-12 17:33:49,False
3221,1681,76,2025-09-12 17:30:33,False
3222,1920,26,2025-09-12 17:31:10,False
3223,836,432,2025-09-12 17:38:22,False
3224,1186,520,2025-09-12 17:32:02,True
3225,1027,109,2025-09-12 17:38:02,False
3226,845,281,2025-09-12 17:37:58,False
3227,634,578,2025-09-12 17:38:36,False
3228,533,716,2025-09-12 17:29:52,True
3229,1436,646,2025-09-12 17:35:23,True
3230,2031,43,2025-09-12 17:29:55,True
3231,881,58,2025-09-12 17:27:33,True
3232,219,199,2025-09-12 17:30:18,False
3233,1676,674,2025-09-12 17:36:30,False
3234,194,640,2025-09-12 17:36:13,True
3235,1100,187,2025-09-12 17:33:30,False
3236,2060,520,2025-09-12 17:38:43,False
3237,456,281,2025-09-12 17:29:55,False
3238,410,635,2025-09-12 17:28:16,False
3239,2091,113,2025-09-12 17:35:08,True
3240,1375,794,2025-09-12 17:33:04,True
3241,2091,219,2025-09-12 17:27:14,False
3242,1138,506,2025-09-12 17:38:12,True
3243,576,20,2025-09-12 17:36:17,True
3244,478,736,2025-09-12 17:28:04,True
3245,163,122,2025-09-12 17:28:10,False
3246,1878,222,2025-09-12 17:37:23,False
3247,1868,554,2025-09-12 17:33:38,False
3248,892,222,2025-09-12 17:31:14,False
3249,458,300,2025-09-12 17:27:44,True
3250,786,213,2025-09-12 17:31:23,True
3251,1238,24,2025-09-12 17:32:38,False
3252,2150,67,2025-09-12 17:37:52,False
3253,412,58,2025-09-12 17:30:21,False
3254,2032,166,2025-09-12 17:27:35,False
3255,1460,442,2025-09-12 17:33:37,False
3256,674,554,2025-09-12 17:37:25,False
3257,430,133,2025-09-12 17:30:57,True
3258,398,777,2025-09-12 17:32:34,True
3259,100,79,2025-09-12 17:36:20,True
3260,330,1,2025-09-12 17:35:37,False
3261,1275,592,2025-09-12 17:29:30,True
3262,957,670,2025-09-12 17:31:35,False
3263,980,640,2025-09-12 17:37:41,False
3264,1552,634,2025-09-12 17:30:56,False
3265,1453,705,2025-09-12 17:32:40,True
3266,1805,483,2025-09-12 17:30:57,True
3267,1262,486,2025-09-12 17:32:14,False
3268,2059,602,2025-09-12 17:27:14,False
3269,83,251,2025-09-12 17:27:38,False
3270,889,366,2025-09-12 17:38:58,False
3271,1001,458,2025-09-12 17:37:51,False
3272,903,28,2025-09-12 17:28:48,False
3273,487,19,2025-09-12 17:35:49,False
3274,1859,775,2025-09-12 17:28:12,True
3275,1090,721,2025-09-12 17:33:47,True
3276,1805,177,2025-09-12 17:34:33,True
3277,730,473,2025-09-12 17:35:07,False
3278,36,279,2025-09-12 17:35:39,True
3279,616,588,2025-09-12 17:31:55,False
3280,1718,558,2025-09-12 17:35:48,False
3281,501,555,2025-09-12 17:28:10,False
3282,122,300,2025-09-12 17:34:17,True
3283,1531,122,2025-09-12 17:32:55,False
3284,126,422,2025-09-12 17:29:58,False
3285,934,793,2025-09-12 17:31:47,True
3286,191,730,2025-09-12 17:31:22,False
3287,1970,622,2025-09-12 17:31:22,False
3288,96,578,2025-09-12 17:38:28,False
3289,800,238,2025-09-12 17:33:10,False
3290,1222,207,2025-09-12 17:31:29,False
3291,249,183,2025-09-12 17:31:30,True
3292,1350,331,2025-09-12 17:34:19,False
3293,1228,267,2025-09-12 17:27:56,True
3294,897,28,2025-09-12 17:36:06,False
3295,807,746,2025-09-12 17:30:37,False
3296,1489,397,2025-09-12 17:36:09,False
3297,121,630,2025-09-12 17:33:12,False
3298,2118,522,2025-09-12 17:38:46,True
3299,1051,625,2025-09-12 17:28:09,False
3300,1869,668,2025-09-12 17:35:08,True
3301,1361,609,2025-09-12 17:37:19,False
3302,378,453,2025-09-12 17:37:36,False
3303,1721,527,2025-09-12 17:30:44,True
3304,1519,328,2025-09-12 17:34:43,False
3305,1831,241,2025-09-12 17:36:27,False
3306,928,341,2025-09-12 17:28:51,False
3307,99,54,2025-09-12 17:27:17,False
3308,324,239,2025-09-12 17:37:59,False
3309,472,500,2025-09-12 17:38:44,True
3310,2117,190,2025-09-12 17:38:08,False
3311,1365,315,2025-09-12 17:38:27,True
3312,515,1,2025-09-12 17:32:30,True
3313,402,45,2025-09-12 17:31:08,False
3314,1167,78,2025-09-12 17:38:01,False
3315,408,596,2025-09-12 17:37:12,False
3316,1609,550,2025-09-12 17:29:08,True
3317,831,750,2025-09-12 17:29:32,True
3318,900,562,2025-09-12 17:36:11,True
3319,630,704,2025-09-12 17:34:49,False
3320,2133,401,2025-09-12 17:35:36,True
3321,788,642,2025-09-12 17:35:46,False
3322,1637,720,2025-09-12 17:38:18,False
3323,674,725,2025-09-12 17:31:23,True
3324,597,278,2025-09-12 17:36:13,True
3325,1052,584,2025-09-12 17:33:37,False
3326,1227,368,2025-09-12 17:37:39,False
3327,1744,483,2025-09-12 17:36:43,False
3328,1419,368,2025-09-12 17:36:55,True
3329,629,128,2025-09-12 17:34:17,True
3330,1334,273,2025-09-12 17:37:02,True
3331,533,304,2025-09-12 17:36:02,False
3332,377,119,2025-09-12 17:35:48,True
3333,1220,436,2025-09-12 17:29:40,False
3334,969,502,2025-09-12 17:38:49,False
3335,724,97,2025-09-12 17:37:15,False
3336,1493,582,2025-09-12 17:28:04,True
3337,1592,78,2025-09-12 17:32:15,True
3338,2133,67,2025-09-12 17:32:24,False
3339,1956,516,2025-09-12 17:35:14,False
3340,1144,36,2025-09-12 17:36:54,False
3341,895,147,2025-09-12 17:39:01,False
3342,1176,594,2025-09-12 17:29:18,True
3343,961,719,2025-09-12 17:35:12,False
3344,1042,288,2025-09-12 17:28:49,False
3345,1464,206,2025-09-12 17:31:42,False
3346,1434,397,2025-09-12 17:34:42,False
3347,2049,99,2025-09-12 17:38:39,False
3348,201,10,2025-09-12 17:29:22,False
3349,1039,595,2025-09-12 17:31:21,True
3350,1905,786,2025-09-12 17:33:27,False
3351,122,4,2025-09-12 17:31:00,False
3352,73,168,2025-09-12 17:27:39,False
3353,2025,441,2025-09-12 17:28:33,True
3354,1984,429,2025-09-12 17:37:14,True
3355,213,49,2025-09-12 17:36:15,False
3356,748,401,2025-09-12 17:33:32,False
3357,1397,99,2025-09-12 17:31:20,True
3358,1473,1,2025-09-12 17:30:01,True
3359,469,212,2025-09-12 17:31:36,True
3360,1977,593,2025-09-12 17:29:17,False
3361,1423,358,2025-09-12 17:30:30,True
3362,1269,84,2025-09-12 17:36:32,True
3363,687,175,2025-09-12 17:38:06,False
3364,1454,321,2025-09-12 17:30:53,False
3365,1862,626,2025-09-12 17:37:08,False
3366,1455,274,2025-09-12 17:34:42,True
3367,72,470,2025-09-12 17:29:48,True
3368,1596,204,2025-09-12 17:35:55,True
3369,1944,541,2025-09-12 17:31:03,False
3370,1227,375,2025-09-12 17:31:05,False
3371,1699,478,2025-09-12 17:36:43,False
3372,574,378,2025-09-12 17:28:47,True
3373,515,295,2025-09-12 17:29:36,False
3374,1694,194,2025-09-12 17:28:57,False
3375,143,718,2025-09-12 17:38:03,True
3376,363,131,2025-09-12 17:38:17,True
3377,309,187,2025-09-12 17:36:24,True
3378,683,403,2025-09-12 17:35:33,True
3379,1390,292,2025-09-12 17:27:32,True
3380,1056,489,2025-09-12 17:33:43,False
3381,1545,673,2025-09-12 17:29:42,True
3382,731,254,2025-09-12 17:36:42,True
3383,1575,39,2025-09-12 17:30:37,False
3384,947,235,2025-09-12 17:29:58,False
3385,116,37,2025-09-12 17:35:51,True
3386,1928,311,2025-09-12 17:35:49,False
3387,1950,600,2025-09-12 17:27:52,False
3388,964,394,2025-09-12 17:36:53,False
3390,1796,505,2025-09-12 17:36:32,True
3391,1810,691,2025-09-12 17:30:39,True
3392,450,9,2025-09-12 17:29:53,True
3393,405,307,2025-09-12 17:29:31,False
3394,1178,405,2025-09-12 17:29:06,False
3395,2120,177,2025-09-12 17:27:47,False
3396,1448,598,2025-09-12 17:29:01,True
3397,496,223,2025-09-12 17:27:17,False
3398,1850,11,2025-09-12 17:30:11,True
3399,1713,415,2025-09-12 17:30:57,True
3400,901,408,2025-09-12 17:30:01,False
3401,1167,604,2025-09-12 17:27:04,False
3402,363,403,2025-09-12 17:27:18,True
3403,2058,608,2025-09-12 17:28:06,False
3404,947,644,2025-09-12 17:38:50,True
3405,1468,745,2025-09-12 17:35:56,False
3406,1848,47,2025-09-12 17:33:37,False
3407,1731,722,2025-09-12 17:34:54,False
3408,1298,547,2025-09-12 17:34:26,False
3409,803,21,2025-09-12 17:33:30,False
3410,1501,73,2025-09-12 17:28:59,False
3411,2107,500,2025-09-12 17:27:48,True
3412,2121,742,2025-09-12 17:27:32,False
3413,762,722,2025-09-12 17:35:42,False
3414,645,368,2025-09-12 17:37:48,True
3415,2047,46,2025-09-12 17:37:13,True
3416,1605,710,2025-09-12 17:38:29,False
3417,646,6,2025-09-12 17:36:33,False
3418,97,272,2025-09-12 17:38:34,True
3419,1089,292,2025-09-12 17:35:14,False
3420,1042,57,2025-09-12 17:33:37,True
3421,1926,339,2025-09-12 17:29:06,False
3422,1316,499,2025-09-12 17:27:13,False
3423,2083,777,2025-09-12 17:36:22,True
3424,1846,733,2025-09-12 17:28:27,True
3425,1199,711,2025-09-12 17:32:04,False
3426,1589,673,2025-09-12 17:30:15,False
3427,286,288,2025-09-12 17:33:23,True
3428,942,685,2025-09-12 17:33:34,True
3429,434,664,2025-09-12 17:28:37,True
3430,32,513,2025-09-12 17:31:57,False
3431,1551,300,2025-09-12 17:28:05,True
3432,45,120,2025-09-12 17:31:02,False
3433,1805,319,2025-09-12 17:36:28,False
3434,708,318,2025-09-12 17:31:58,False
3435,1034,248,2025-09-12 17:32:28,True
3436,874,118,2025-09-12 17:38:07,True
3437,697,378,2025-09-12 17:31:11,True
3438,1664,668,2025-09-12 17:37:58,True
3439,188,195,2025-09-12 17:28:29,True
3440,2049,5,2025-09-12 17:37:05,True
3441,161,331,2025-09-12 17:35:44,True
3442,280,540,2025-09-12 17:27:50,False
3443,1207,651,2025-09-12 17:35:16,False
3444,301,582,2025-09-12 17:31:44,True
3445,672,100,2025-09-12 17:34:13,False
3446,223,425,2025-09-12 17:36:25,False
3447,1935,232,2025-09-12 17:37:58,False
3448,609,21,2025-09-12 17:29:23,True
3449,1486,105,2025-09-12 17:30:21,True
3450,399,183,2025-09-12 17:32:24,False
3451,1259,651,2025-09-12 17:32:18,False
3452,1821,768,2025-09-12 17:34:00,False
3453,822,466,2025-09-12 17:37:04,True
3454,1049,125,2025-09-12 17:32:25,True
3455,1861,481,2025-09-12 17:38:34,False
3456,465,756,2025-09-12 17:28:42,True
3457,1856,717,2025-09-12 17:27:37,True
3458,163,279,2025-09-12 17:27:05,True
3459,1874,597,2025-09-12 17:30:25,False
3460,1110,464,2025-09-12 17:27:19,False
3461,892,243,2025-09-12 17:34:50,True
3462,83,541,2025-09-12 17:33:55,False
3463,1371,427,2025-09-12 17:30:08,False
3464,1596,447,2025-09-12 17:27:05,True
3465,1009,9,2025-09-12 17:33:20,True
3466,2068,555,2025-09-12 17:31:47,False
3467,2024,117,2025-09-12 17:32:39,False
3468,1349,145,2025-09-12 17:37:04,False
3469,1144,597,2025-09-12 17:33:30,False
3470,1327,411,2025-09-12 17:34:30,False
3471,1945,38,2025-09-12 17:28:18,True
3472,1526,386,2025-09-12 17:32:41,False
3473,1292,508,2025-09-12 17:27:22,False
3474,2060,128,2025-09-12 17:38:47,False
3475,726,174,2025-09-12 17:27:49,True
3476,1957,455,2025-09-12 17:34:28,True
3477,678,411,2025-09-12 17:34:25,True
3478,184,646,2025-09-12 17:38:26,False
3479,1202,377,2025-09-12 17:33:41,True
3480,987,27,2025-09-12 17:34:14,False
3481,688,398,2025-09-12 17:31:37,False
3482,225,174,2025-09-12 17:28:36,True
3483,1446,732,2025-09-12 17:28:17,True
3484,877,140,2025-09-12 17:27:15,False
3485,644,404,2025-09-12 17:38:04,False
3486,304,226,2025-09-12 17:33:44,False
3487,1396,94,2025-09-12 17:33:21,False
3488,669,380,2025-09-12 17:32:08,True
3489,1323,659,2025-09-12 17:28:30,True
3490,195,669,2025-09-12 17:28:34,True
3491,2087,665,2025-09-12 17:39:02,False
3492,1329,797,2025-09-12 17:30:52,False
3493,979,49,2025-09-12 17:31:50,False
3494,2107,503,2025-09-12 17:27:03,False
3495,804,330,2025-09-12 17:34:39,True
3496,332,81,2025-09-12 17:36:16,False
3497,1410,6,2025-09-12 17:32:33,False
3498,1153,51,2025-09-12 17:28:44,False
3499,873,484,2025-09-12 17:33:50,False
3500,644,199,2025-09-12 17:37:30,False
3501,1349,302,2025-09-12 17:37:07,False
3502,415,228,2025-09-12 17:31:37,True
3503,1367,125,2025-09-12 17:37:35,True
3504,37,565,2025-09-12 17:35:02,False
3505,1705,156,2025-09-12 17:27:44,False
3506,1972,616,2025-09-12 17:35:57,False
3507,990,7,2025-09-12 17:37:31,True
3508,2100,337,2025-09-12 17:27:17,False
3509,1758,231,2025-09-12 17:33:18,False
3510,580,69,2025-09-12 17:36:37,False
3511,1470,465,2025-09-12 17:30:21,False
3512,1272,360,2025-09-12 17:34:22,False
3513,981,721,2025-09-12 17:34:11,False
3514,1388,353,2025-09-12 17:36:23,False
3516,1701,503,2025-09-12 17:30:29,False
3517,1451,600,2025-09-12 17:32:03,False
3518,283,484,2025-09-12 17:36:29,False
3519,1799,313,2025-09-12 17:29:26,True
3520,1383,227,2025-09-12 17:33:28,True
3521,1392,148,2025-09-12 17:36:09,True
3522,605,166,2025-09-12 17:36:43,True
3523,564,305,2025-09-12 17:36:40,True
3524,1764,84,2025-09-12 17:37:38,True
3525,324,267,2025-09-12 17:33:56,False
3526,278,701,2025-09-12 17:29:45,False
3527,514,135,2025-09-12 17:33:39,True
3528,31,494,2025-09-12 17:37:23,False
3529,504,535,2025-09-12 17:34:52,False
3530,1744,786,2025-09-12 17:27:17,True
3531,2084,443,2025-09-12 17:36:02,False
3532,998,454,2025-09-12 17:31:01,True
3533,1633,340,2025-09-12 17:36:14,False
3534,494,772,2025-09-12 17:34:25,False
3535,943,425,2025-09-12 17:36:33,False
3536,1599,297,2025-09-12 17:36:30,False
3537,663,521,2025-09-12 17:35:54,False
3538,7,517,2025-09-12 17:37:52,False
3539,149,70,2025-09-12 17:36:41,True
3540,1263,356,2025-09-12 17:29:03,False
3541,273,353,2025-09-12 17:35:05,False
3542,676,220,2025-09-12 17:36:03,False
3543,31,568,2025-09-12 17:38:40,True
3544,1276,76,2025-09-12 17:38:18,False
3545,843,371,2025-09-12 17:37:58,True
3546,1089,245,2025-09-12 17:35:18,True
3547,667,576,2025-09-12 17:37:31,True
3548,655,202,2025-09-12 17:28:16,False
3549,1063,168,2025-09-12 17:33:14,False
3550,573,783,2025-09-12 17:27:33,False
3551,533,671,2025-09-12 17:33:21,False
3552,355,133,2025-09-12 17:37:07,False
3553,896,637,2025-09-12 17:34:21,False
3554,243,336,2025-09-12 17:30:06,True
3555,1245,379,2025-09-12 17:33:13,True
3556,44,73,2025-09-12 17:34:46,False
3557,2122,128,2025-09-12 17:28:21,False
3558,684,311,2025-09-12 17:36:45,True
3559,1822,678,2025-09-12 17:34:47,True
3560,1379,645,2025-09-12 17:33:28,True
3561,1502,599,2025-09-12 17:27:25,True
3562,7,187,2025-09-12 17:38:51,True
3563,790,675,2025-09-12 17:37:10,False
3564,824,3,2025-09-12 17:31:04,False
3565,459,132,2025-09-12 17:29:11,True
3566,1736,508,2025-09-12 17:27:24,False
3567,1930,336,2025-09-12 17:28:31,False
3568,1505,480,2025-09-12 17:29:17,True
3569,1444,689,2025-09-12 17:34:23,False
3570,234,456,2025-09-12 17:39:00,False
3571,479,299,2025-09-12 17:33:09,False
3572,2058,407,2025-09-12 17:34:47,False
3573,1825,295,2025-09-12 17:37:48,False
3574,1190,280,2025-09-12 17:35:56,False
3575,1352,19,2025-09-12 17:36:53,True
3576,253,689,2025-09-12 17:36:34,True
3577,565,490,2025-09-12 17:30:13,True
3578,501,560,2025-09-12 17:33:31,False
3579,1781,85,2025-09-12 17:27:17,False
3580,1320,528,2025-09-12 17:32:11,True
3581,538,260,2025-09-12 17:28:22,False
3582,237,43,2025-09-12 17:36:28,False
3583,1409,488,2025-09-12 17:27:07,False
3584,678,780,2025-09-12 17:36:47,False
3585,1090,254,2025-09-12 17:33:19,False
3586,577,745,2025-09-12 17:29:24,False
3587,1933,307,2025-09-12 17:28:16,True
3588,1292,766,2025-09-12 17:34:54,True
3589,586,54,2025-09-12 17:33:11,False
3590,670,659,2025-09-12 17:32:45,False
3591,1822,8,2025-09-12 17:35:44,True
3592,1183,265,2025-09-12 17:32:23,True
3593,2129,401,2025-09-12 17:29:02,False
3594,1216,713,2025-09-12 17:34:53,False
3595,1381,343,2025-09-12 17:35:20,False
3596,1678,421,2025-09-12 17:34:49,True
3597,1813,541,2025-09-12 17:31:59,False
3598,405,32,2025-09-12 17:28:34,True
3599,1501,698,2025-09-12 17:38:29,False
3600,666,237,2025-09-12 17:29:23,False
3601,386,287,2025-09-12 17:35:21,True
3602,1767,222,2025-09-12 17:32:05,False
3603,512,242,2025-09-12 17:33:36,False
3604,1117,71,2025-09-12 17:37:18,True
